ngram,matched_token,matched_category,line,name,game_id
"[';', 'IF', 's', '(', '1', ')', '>=', '0']",(,punctuation,630,seeschlacht-16k,24
"['s', '(', '1', ')', '>=', '0', 'GOTO', '650']",),punctuation,630,seeschlacht-16k,24
"['255', 'GOSUB', '4560', ':', 'PRINT', '""{clr}{down}{down}{purple}maschinen werden""', ':', 'PRINT']",:,punctuation,640,seeschlacht-16k,24
"[':', 'PRINT', '""{clr}{down}{down}{purple}maschinen werden""', ':', 'PRINT', '""{down}repariert.{black}""', ':', 'GOTO']",:,punctuation,640,seeschlacht-16k,24
"[':', 'PRINT', '""{down}repariert.{black}""', ':', 'GOTO', '500', 'PRINT', '""{up}{up}{up}{up}{up}{right}{right}{right}{right}{right}{right}{right}{right}und die hoehe {right}{right}{right}{right}{right}{right}{right}{right}der fixkosten,{right}{right}{right}{right}{right}{right}{right}{right}die auch bei""']",:,punctuation,640,seeschlacht-16k,24
"[';', 'PRINT', '""{down}nuegend leute an bord,""', ':', 'PRINT', '""{down}die die maschinen""', 'PRINT', '""{up}erfolg nicht treu ist!                     ""']",:,punctuation,670,seeschlacht-16k,24
"[';', 'PRINT', '""{down}bedienen koennten.{black}""', ':', 'GOSUB', '4560', ':', 'GOTO']",:,punctuation,680,seeschlacht-16k,24
"[':', 'GOSUB', '4560', ':', 'GOTO', '500', 'PRINT', '""{down}{down}{down}{right}{right}{right}{right}{right}{right}{right}{right}              {right}{right}{right}{right}{right}{right}{right}{right}              {right}{right}{right}{right}{right}{right}{right}{right}              ""']",:,punctuation,680,seeschlacht-16k,24
"['=', '1', '-', '(', '(', '.23', '+', 'RND']",(,punctuation,690,seeschlacht-16k,24
"['1', '-', '(', '(', '.23', '+', 'RND', '(']",(,punctuation,690,seeschlacht-16k,24
"['.23', '+', 'RND', '(', '1', ')', '/', '10']",(,punctuation,690,seeschlacht-16k,24
"['RND', '(', '1', ')', '/', '10', ')', '*']",),punctuation,690,seeschlacht-16k,24
"[')', '/', '10', ')', '*', '(', '-', '(']",),punctuation,690,seeschlacht-16k,24
"['10', ')', '*', '(', '-', '(', 'd', '<=']",(,punctuation,690,seeschlacht-16k,24
"['*', '(', '-', '(', 'd', '<=', '50', ')']",(,punctuation,690,seeschlacht-16k,24
"['d', '<=', '50', ')', ')', ')', 'PRINT', '""{up}{right}{right}{right}{right}{right}{right}{right}{right}              {right}{right}{right}{right}{right}{right}{right}{right}              {right}{right}{right}{right}{right}{right}{right}{right}              ""']",),punctuation,690,seeschlacht-16k,24
"['<=', '50', ')', ')', ')', 'PRINT', '""{up}{right}{right}{right}{right}{right}{right}{right}{right}              {right}{right}{right}{right}{right}{right}{right}{right}              {right}{right}{right}{right}{right}{right}{right}{right}              ""', 'IF']",),punctuation,690,seeschlacht-16k,24
"['50', ')', ')', ')', 'PRINT', '""{up}{right}{right}{right}{right}{right}{right}{right}{right}              {right}{right}{right}{right}{right}{right}{right}{right}              {right}{right}{right}{right}{right}{right}{right}{right}              ""', 'IF', 'PEEK']",),punctuation,690,seeschlacht-16k,24
"['""{clr}""', 'PRINT', '""{clr}""', ':', 'GOSUB', '4330', 'GET', 'a$']",:,punctuation,700,seeschlacht-16k,24
"['""{down}{rvs_on}sie m{rvs_off},{rvs_on}ssen mit charly 5 mal zu maria laufen.""', 'INPUT', '""{down}{down}energie ?""', ';', 'a', 'PRINT', '""{clr}""', 'PRINT']",;,punctuation,720,seeschlacht-16k,24
"['""{rvs_on}schl{rvs_off},{rvs_on}ssel= bedingung""', 'IF', 'RND', '(', '1', ')', '<', '.43']",(,punctuation,750,seeschlacht-16k,24
"['RND', '(', '1', ')', '<', '.43', 'THEN', '790']",),punctuation,750,seeschlacht-16k,24
"['550', 'PRINT', '""{down}aus der zone !!""', ':', 'GOTO', '4370', 'c', '=']",:,punctuation,780,seeschlacht-16k,24
"['x', '=', 's1', ':', 'y', '=', 's2', ':']",:,punctuation,790,seeschlacht-16k,24
"['y', '=', 's2', ':', 'q1', '=', '1', 'IF']",:,punctuation,790,seeschlacht-16k,24
"['1', 'TO', 'INT', '(', 'INT', '(', 'a', '/']",(,punctuation,800,seeschlacht-16k,24
"['INT', '(', 'INT', '(', 'a', '/', '100', '+']",(,punctuation,800,seeschlacht-16k,24
"['100', '+', '.5', ')', '*', 'd1', '+', '.5']",),punctuation,800,seeschlacht-16k,24
"['d1', '+', '.5', ')', 'c', '=', '1', ':']",),punctuation,800,seeschlacht-16k,24
"['880', 'PRINT', '""{down}{down}nicht verlassen!""', ':', 'GOTO', '890', 'PRINT', '""{down}nach jeder runde wird eine rangliste aus-   gegeben.""']",:,punctuation,830,seeschlacht-16k,24
"['880', 'ON', 'a%', '(', 'x', '+', 'x1', ',']",(,punctuation,840,seeschlacht-16k,24
"['x', '+', 'x1', ',', 'y', '+', 'y1', ')']",",",punctuation,840,seeschlacht-16k,24
"['y', '+', 'y1', ')', '+', '1', 'GOTO', '850']",),punctuation,840,seeschlacht-16k,24
"['1', 'GOTO', '850', ',', '880', ',', '1080', ',']",",",punctuation,840,seeschlacht-16k,24
"['850', ',', '880', ',', '1080', ',', '900', ',']",",",punctuation,840,seeschlacht-16k,24
"['880', ',', '1080', ',', '900', ',', '950', ',']",",",punctuation,840,seeschlacht-16k,24
"['1080', ',', '900', ',', '950', ',', '980', ',']",",",punctuation,840,seeschlacht-16k,24
"['900', ',', '950', ',', '980', ',', '990', 'GOSUB']",",",punctuation,840,seeschlacht-16k,24
"['950', ',', '980', ',', '990', 'GOSUB', '6300', ':']",",",punctuation,840,seeschlacht-16k,24
"['x', '+', 'x1', ':', 'y', '=', 'y', '+']",:,punctuation,850,seeschlacht-16k,24
"['0', 'PRINT', '""{down}sie laufen auf grund.""', ':', 'GOSUB', '4560', 'INPUT', '""(j/n)""']",:,punctuation,880,seeschlacht-16k,24
"['GOTO', '1000', 'a%', '(', 'x', ',', 'y', ')']",(,punctuation,890,seeschlacht-16k,24
"['a%', '(', 'x', ',', 'y', ')', '=', '2']",",",punctuation,890,seeschlacht-16k,24
"['x', ',', 'y', ')', '=', '2', ':', 'a%']",),punctuation,890,seeschlacht-16k,24
"[')', '=', '2', ':', 'a%', '(', 's1', ',']",:,punctuation,890,seeschlacht-16k,24
"['2', ':', 'a%', '(', 's1', ',', 's2', ')']",(,punctuation,890,seeschlacht-16k,24
"['a%', '(', 's1', ',', 's2', ')', '=', '0']",",",punctuation,890,seeschlacht-16k,24
"['s1', ',', 's2', ')', '=', '0', ':', 's1']",),punctuation,890,seeschlacht-16k,24
"[')', '=', '0', ':', 's1', '=', 'x', ':']",:,punctuation,890,seeschlacht-16k,24
"['s1', '=', 'x', ':', 's2', '=', 'y', ':']",:,punctuation,890,seeschlacht-16k,24
"['s2', '=', 'y', ':', 'GOTO', '3220', 'IF', 'c$']",:,punctuation,890,seeschlacht-16k,24
"[' ** ton **', 'PRINT', '""{down}gerammt! sie sinken.""', ':', 'GOSUB', '4560', 'PRINT', '""{clr}""']",:,punctuation,920,seeschlacht-16k,24
"['s', '-', '1', ':', 'IF', 's', '=', '0']",:,punctuation,930,seeschlacht-16k,24
"['""{down}{down}{rvs_on}{right}{right}ich lade das spiel""', 'PRINT', '""{down}sie haben ihr haupt-""', ':', 'PRINT', '""{down}quartier gerammt!""', ':', 'PRINT']",:,punctuation,960,seeschlacht-16k,24
"[':', 'PRINT', '""{down}quartier gerammt!""', ':', 'PRINT', '""{down}sie sinken.""', ':', 'GOSUB']",:,punctuation,960,seeschlacht-16k,24
"[':', 'PRINT', '""{down}sie sinken.""', ':', 'GOSUB', '4560', 'POKE', 'r']",:,punctuation,960,seeschlacht-16k,24
"['NEW', 'GOSUB', '4500', ':', 'PRINT', '""{down}sie sind auf eine""', ':', 'PRINT']",:,punctuation,980,seeschlacht-16k,24
"[':', 'PRINT', '""{down}sie sind auf eine""', ':', 'PRINT', '""{down}mine gelaufen!""', ':', 'GOSUB']",:,punctuation,980,seeschlacht-16k,24
"[':', 'PRINT', '""{down}mine gelaufen!""', ':', 'GOSUB', '4560', ':', 'GOTO']",:,punctuation,980,seeschlacht-16k,24
"[':', 'GOSUB', '4560', ':', 'GOTO', '4370', 'POKE', 't']",:,punctuation,980,seeschlacht-16k,24
"[' ** spielstandanzeige **', 'IF', 'RND', '(', '1', ')', '<', '.21']",(,punctuation,990,seeschlacht-16k,24
"['RND', '(', '1', ')', '<', '.21', 'GOTO', '1080']",),punctuation,990,seeschlacht-16k,24
"['x', '+', '2', ':', 'FOR', 'y3', '=', 'y']",:,punctuation,1010,seeschlacht-16k,24
"[')', 'IF', 'a%', '(', 'x', ',', 'y', ')']",(,punctuation,1030,seeschlacht-16k,24
"['a%', '(', 'x', ',', 'y', ')', '<>', '6']",",",punctuation,1030,seeschlacht-16k,24
"['x', ',', 'y', ')', '<>', '6', 'GOTO', '1070']",),punctuation,1030,seeschlacht-16k,24
"['b', 'IF', 'RND', '(', '1', ')', '<', '.25']",(,punctuation,1040,seeschlacht-16k,24
"['RND', '(', '1', ')', '<', '.25', 'GOTO', '4370']",),punctuation,1040,seeschlacht-16k,24
"['o', 'PRINT', '""{down}sie sind ganz knapp""', ':', 'PRINT', '""{down}einem seemonster""', ':', 'PRINT']",:,punctuation,1060,seeschlacht-16k,24
"[':', 'PRINT', '""{down}einem seemonster""', ':', 'PRINT', '""{down}entkommen.""', ':', 'q1']",:,punctuation,1060,seeschlacht-16k,24
"[':', 'PRINT', '""{down}entkommen.""', ':', 'q1', '=', '0', 'PRINT']",:,punctuation,1060,seeschlacht-16k,24
"['r', 'NEXT', 'y3', ',', 'x3', ',', 'x2', 'PRINT']",",",punctuation,1070,seeschlacht-16k,24
"['y3', ',', 'x3', ',', 'x2', 'PRINT', '""{down}{right}{right}von ""', 'y$']",",",punctuation,1070,seeschlacht-16k,24
"['0', 'PRINT', '""{down}navigation fertig.""', ':', 'PRINT', '""{down}restenergie:""', 'p', '"".""']",:,punctuation,1080,seeschlacht-16k,24
"['60', 'PRINT', '""{down}atomreaktor ist""', ':', 'PRINT', '""{down}ausgefallen.""', ':', 'PRINT']",:,punctuation,1100,seeschlacht-16k,24
"[':', 'PRINT', '""{down}ausgefallen.""', ':', 'PRINT', '""{down}u-boot sinkt, mann-""', 'PRINT', '""{right}^__[^__[^__[^__[^__[{home}""']",:,punctuation,1100,seeschlacht-16k,24
"[' ** anzeigetafel **', 'PRINT', '""{down}schaft erstickt.""', ':', 'GOTO', '4370', 'IF', 'le']",:,punctuation,1110,seeschlacht-16k,24
"[';', 'IF', 's', '(', '2', ')', '>=', '0']",(,punctuation,1120,seeschlacht-16k,24
"['s', '(', '2', ')', '>=', '0', 'GOTO', '1140']",),punctuation,1120,seeschlacht-16k,24
"[')', 'PRINT', '""{purple}{clr}{down}{down}sonar wird repariert.{black}""', ':', 'GOSUB', '4560', ':', 'GOTO']",:,punctuation,1130,seeschlacht-16k,24
"[':', 'GOSUB', '4560', ':', 'GOTO', '500', 'POKE', 'a1']",:,punctuation,1130,seeschlacht-16k,24
"[')', 'PRINT', '""{purple}{clr}{down}{down}nicht genug leute""', ':', 'PRINT', '""{down}zum bedienen des""', ':', 'PRINT']",:,punctuation,1150,seeschlacht-16k,24
"[':', 'PRINT', '""{down}zum bedienen des""', ':', 'PRINT', '""{down}sonars.{black}""', 'POKE', '36869']",:,punctuation,1150,seeschlacht-16k,24
"['RETURN', 'GOSUB', '4560', ':', 'GOTO', '500', 'PRINT', '""{right}{right}{right}{up}{rvs_on} {right}{right} {right} {right}{right} {right} {CBM-K}{rvs_off}{CBM-K}{rvs_on} {right} ""']",:,punctuation,1160,seeschlacht-16k,24
"['NEXT', 'GET', 'a$', ':', 'IF', 'a$', '<>', '""0""']",:,punctuation,1180,seeschlacht-16k,24
"['110', 'PRINT', '""{clr}{down}{down}{down}""', ';', 'PRINT', '""{rvs_on} {right}{right} {right} {right}{right} {right}   {right}{right}  {CBM-*}""', 'u', '=']",;,punctuation,1200,seeschlacht-16k,24
"['1', 'TO', '20', ':', 'FOR', 'y', '=', '1']",:,punctuation,1210,seeschlacht-16k,24
"['7', 'IF', 'a%', '(', 'x', ',', 'y', ')']",(,punctuation,1220,seeschlacht-16k,24
"['a%', '(', 'x', ',', 'y', ')', '<>', '0']",",",punctuation,1220,seeschlacht-16k,24
"['x', ',', 'y', ')', '<>', '0', 'GOTO', '1260']",),punctuation,1220,seeschlacht-16k,24
"['7', 'PRINT', '"".""', ';', 'IF', 'a$', '=', '"" ""']",;,punctuation,1240,seeschlacht-16k,24
"['50', 'AND', 'RND', '(', '1', ')', '<', '.23']",(,punctuation,1260,seeschlacht-16k,24
"['RND', '(', '1', ')', '<', '.23', 'AND', 'a%']",),punctuation,1260,seeschlacht-16k,24
"['.23', 'AND', 'a%', '(', 'x', ',', 'y', ')']",(,punctuation,1260,seeschlacht-16k,24
"['a%', '(', 'x', ',', 'y', ')', '<>', '1']",",",punctuation,1260,seeschlacht-16k,24
"['x', ',', 'y', ')', '<>', '1', 'AND', 'a%']",),punctuation,1260,seeschlacht-16k,24
"['1', 'AND', 'a%', '(', 'x', ',', 'y', ')']",(,punctuation,1260,seeschlacht-16k,24
"['a%', '(', 'x', ',', 'y', ')', '<>', '2']",",",punctuation,1260,seeschlacht-16k,24
"['x', ',', 'y', ')', '<>', '2', 'GOTO', '1240']",),punctuation,1260,seeschlacht-16k,24
"['8', 'IF', 'RND', '(', '1', ')', '<', '.15']",(,punctuation,1270,seeschlacht-16k,24
"['RND', '(', '1', ')', '<', '.15', 'AND', 'a%']",),punctuation,1270,seeschlacht-16k,24
"['.15', 'AND', 'a%', '(', 'x', ',', 'y', ')']",(,punctuation,1270,seeschlacht-16k,24
"['a%', '(', 'x', ',', 'y', ')', '>', '2']",",",punctuation,1270,seeschlacht-16k,24
"['x', ',', 'y', ')', '>', '2', 'GOTO', '1240']",),punctuation,1270,seeschlacht-16k,24
"['NEXT', 'PRINT', 'z$', '(', 'a%', '(', 'x', ',']",(,punctuation,1280,seeschlacht-16k,24
"['z$', '(', 'a%', '(', 'x', ',', 'y', ')']",(,punctuation,1280,seeschlacht-16k,24
"['a%', '(', 'x', ',', 'y', ')', '+', '1']",",",punctuation,1280,seeschlacht-16k,24
"['x', ',', 'y', ')', '+', '1', ')', ';']",),punctuation,1280,seeschlacht-16k,24
"[')', '+', '1', ')', ';', 'PRINT', '""{up}x  5  x{white}8{red}x{white}8{red}x{white}8{red}x{white}8{red}x{white}8{red}xx{white}8{red}x{white}8{red}x""']",),punctuation,1280,seeschlacht-16k,24
"['+', '1', ')', ';', 'PRINT', '""{up}x  5  x{white}8{red}x{white}8{red}x{white}8{red}x{white}8{red}x{white}8{red}xx{white}8{red}x{white}8{red}x""']",;,punctuation,1280,seeschlacht-16k,24
"['TO', 'o', 'PRINT', ':', 'NEXT', 'x', 'xx', '=']",:,punctuation,1300,seeschlacht-16k,24
"['p', '-', '50', ':', 'IF', 'p', '>', '0']",:,punctuation,1310,seeschlacht-16k,24
"['1', 'TO', '5', ':', 'b', '(', 'i', ')']",:,punctuation,1330,seeschlacht-16k,24
"['5', ':', 'b', '(', 'i', ')', '=', '0']",(,punctuation,1330,seeschlacht-16k,24
"['b', '(', 'i', ')', '=', '0', ':', 'NEXT']",),punctuation,1330,seeschlacht-16k,24
"[')', '=', '0', ':', 'NEXT', 'i', 'PRINT', '""{up}x{white}888888888{red}x{white}8888888888{red}x""']",:,punctuation,1330,seeschlacht-16k,24
"['1', 'TO', '8', ':', 'x1', '=', 'c%', '(']",:,punctuation,1350,seeschlacht-16k,24
"['x1', '=', 'c%', '(', 'x', ',', '0', ')']",(,punctuation,1350,seeschlacht-16k,24
"['c%', '(', 'x', ',', '0', ')', ':', 'y1']",",",punctuation,1350,seeschlacht-16k,24
"['x', ',', '0', ')', ':', 'y1', '=', 'c%']",),punctuation,1350,seeschlacht-16k,24
"[',', '0', ')', ':', 'y1', '=', 'c%', '(']",:,punctuation,1350,seeschlacht-16k,24
"['y1', '=', 'c%', '(', 'x', ',', '1', ')']",(,punctuation,1350,seeschlacht-16k,24
"['c%', '(', 'x', ',', '1', ')', 'IF', 'PEEK']",",",punctuation,1350,seeschlacht-16k,24
"['x', ',', '1', ')', 'IF', 'PEEK', '(', 'b']",),punctuation,1350,seeschlacht-16k,24
"['x3', '=', '0', ':', 'FOR', 'x4', '=', '1']",:,punctuation,1360,seeschlacht-16k,24
"['RETURN', 'IF', 'a%', '(', 's1', '+', 'x1', '*']",(,punctuation,1380,seeschlacht-16k,24
"['x1', '*', 'x4', ',', 's2', '+', 'y1', '*']",",",punctuation,1380,seeschlacht-16k,24
"['y1', '*', 'x4', ')', '<>', '3', 'GOTO', '1410']",),punctuation,1380,seeschlacht-16k,24
"['TO', '8', 'b', '(', 'x3', ')', '=', 'x4']",(,punctuation,1400,seeschlacht-16k,24
"['b', '(', 'x3', ')', '=', 'x4', 'yy', '=']",),punctuation,1400,seeschlacht-16k,24
"['PRINT', '"" ""', 'x', ';', ':', 'PRINT', 'TAB(', '7']",;,punctuation,1430,seeschlacht-16k,24
"['"" ""', 'x', ';', ':', 'PRINT', 'TAB(', '7', ')']",:,punctuation,1430,seeschlacht-16k,24
"['PRINT', 'TAB(', '7', ')', 'x3', ';', 'IF', 'r']",),punctuation,1430,seeschlacht-16k,24
"['7', ')', 'x3', ';', 'IF', 'r', '>', '4']",;,punctuation,1430,seeschlacht-16k,24
"['1', 'TO', 'x3', ':', 'PRINT', 'TAB(', '13', ')']",:,punctuation,1440,seeschlacht-16k,24
"['PRINT', 'TAB(', '13', ')', 'b', '(', 'x4', ')']",),punctuation,1440,seeschlacht-16k,24
"['13', ')', 'b', '(', 'x4', ')', ';', ':']",(,punctuation,1440,seeschlacht-16k,24
"['b', '(', 'x4', ')', ';', ':', 'NEXT', 'x4']",),punctuation,1440,seeschlacht-16k,24
"['(', 'x4', ')', ';', ':', 'NEXT', 'x4', ':']",;,punctuation,1440,seeschlacht-16k,24
"['x4', ')', ';', ':', 'NEXT', 'x4', ':', 'PRINT']",:,punctuation,1440,seeschlacht-16k,24
"[':', 'NEXT', 'x4', ':', 'PRINT', 'IF', 'PEEK', '(']",:,punctuation,1440,seeschlacht-16k,24
"['""{clr}{white}""', 'IF', 's', '(', '3', ')', '>=', '0']",(,punctuation,1470,seeschlacht-16k,24
"['s', '(', '3', ')', '>=', '0', 'GOTO', '1490']",),punctuation,1470,seeschlacht-16k,24
"['RETURN', 'PRINT', '""{purple}{clr}{down}{down}torpedorohre werden""', ':', 'PRINT', '""{down}repariert.{black}""', ':', ':']",:,punctuation,1480,seeschlacht-16k,24
"[':', 'PRINT', '""{down}repariert.{black}""', ':', ':', 'GOSUB', '4560', ':']",:,punctuation,1480,seeschlacht-16k,24
"['PRINT', '""{down}repariert.{black}""', ':', ':', 'GOSUB', '4560', ':', 'GOTO']",:,punctuation,1480,seeschlacht-16k,24
"[':', 'GOSUB', '4560', ':', 'GOTO', '500', 'IF', 'sc']",:,punctuation,1480,seeschlacht-16k,24
"['180', 'PRINT', '""{down}zum abfeuern der tor-""', ':', 'PRINT', '""{down}pedos.{black}""', ':', 'GOSUB']",:,punctuation,1510,seeschlacht-16k,24
"[':', 'PRINT', '""{down}pedos.{black}""', ':', 'GOSUB', '4560', ':', 'GOTO']",:,punctuation,1510,seeschlacht-16k,24
"[':', 'GOSUB', '4560', ':', 'GOTO', '500', 'IF', 'x']",:,punctuation,1510,seeschlacht-16k,24
"['180', 'PRINT', '""{clr}{down}{purple}keine torpedos mehr.{black}""', ':', 'GOSUB', '4560', ':', 'GOTO']",:,punctuation,1530,seeschlacht-16k,24
"[':', 'GOSUB', '4560', ':', 'GOTO', '500', 'POKE', '36879']",:,punctuation,1530,seeschlacht-16k,24
"['2000', 'OR', 'RND', '(', '1', ')', '>', '.5']",(,punctuation,1540,seeschlacht-16k,24
"['RND', '(', '1', ')', '>', '.5', 'GOTO', '1570']",),punctuation,1540,seeschlacht-16k,24
"['180', 'PRINT', '""{clr}{down}innendruck sinkt""', ':', 'PRINT', '""{down}{down}sie werden zermatscht.""', 'sc', '=']",:,punctuation,1550,seeschlacht-16k,24
"['1', 'TO', '5', ':', 'GOSUB', '4560', ':', 'GOTO']",:,punctuation,1560,seeschlacht-16k,24
"[':', 'GOSUB', '4560', ':', 'GOTO', '4370', 'POKE', '36869']",:,punctuation,1560,seeschlacht-16k,24
"['52', 'PRINT', '""{clr}{down}{down}""', ';', ':', 'GOSUB', '4330']",;,punctuation,1570,seeschlacht-16k,24
"['PRINT', '""{clr}{down}{down}""', ';', ':', 'GOSUB', '4330']",:,punctuation,1570,seeschlacht-16k,24
"['x', '=', 's1', ':', 'y', '=', 'x2', 'GET']",:,punctuation,1580,seeschlacht-16k,24
"['1', 'TO', 'INT', '(', '7', '+', '5', '*']",(,punctuation,1590,seeschlacht-16k,24
"['+', '5', '*', '(', '-', '(', 'd', '>']",(,punctuation,1590,seeschlacht-16k,24
"['*', '(', '-', '(', 'd', '>', '5', ')']",(,punctuation,1590,seeschlacht-16k,24
"['d', '>', '5', ')', ')', '-', 'RND', '(']",),punctuation,1590,seeschlacht-16k,24
"['>', '5', ')', ')', '-', 'RND', '(', '1']",),punctuation,1590,seeschlacht-16k,24
"[')', '-', 'RND', '(', '1', ')', '*', '4']",(,punctuation,1590,seeschlacht-16k,24
"['RND', '(', '1', ')', '*', '4', '+', '.5']",),punctuation,1590,seeschlacht-16k,24
"['4', '+', '.5', ')', 'GOTO', '1580']",),punctuation,1590,seeschlacht-16k,24
"['6', ')', 'PRINT', ':', 'PRINT', '""{down}torpedo ausserhalb...""', ':', 'PRINT']",:,punctuation,1620,seeschlacht-16k,24
"[':', 'PRINT', '""{down}torpedo ausserhalb...""', ':', 'PRINT', '""{down}unwirksam.""']",:,punctuation,1620,seeschlacht-16k,24
"['STEP', '-', '1', ':', 'POKE', '36878', ',', 'xyz']",:,punctuation,1630,seeschlacht-16k,24
"[':', 'POKE', '36878', ',', 'xyz', ':', 'NEXT', ':']",",",punctuation,1630,seeschlacht-16k,24
"['36878', ',', 'xyz', ':', 'NEXT', ':', 'POKE', '36877']",:,punctuation,1630,seeschlacht-16k,24
"['xyz', ':', 'NEXT', ':', 'POKE', '36877', ',', '0']",:,punctuation,1630,seeschlacht-16k,24
"[':', 'POKE', '36877', ',', '0']",",",punctuation,1630,seeschlacht-16k,24
"['t', '-', '1', ':', 'p', '=', 'p', '-']",:,punctuation,1640,seeschlacht-16k,24
"[';', 'sc', 'PRINT', ':', 'ON', 'a%', '(', 'x']",:,punctuation,1670,seeschlacht-16k,24
"[':', 'ON', 'a%', '(', 'x', '+', 'x1', ',']",(,punctuation,1670,seeschlacht-16k,24
"['x', '+', 'x1', ',', 'y', '+', 'y1', ')']",",",punctuation,1670,seeschlacht-16k,24
"['y', '+', 'y1', ')', '+', '1', 'GOTO', '1680']",),punctuation,1670,seeschlacht-16k,24
"['1', 'GOTO', '1680', ',', '1700', ',', '1790', ',']",",",punctuation,1670,seeschlacht-16k,24
"['1680', ',', '1700', ',', '1790', ',', '1720', ',']",",",punctuation,1670,seeschlacht-16k,24
"['1700', ',', '1790', ',', '1720', ',', '1740', ',']",",",punctuation,1670,seeschlacht-16k,24
"['1790', ',', '1720', ',', '1740', ',', '1760', ',']",",",punctuation,1670,seeschlacht-16k,24
"['1720', ',', '1740', ',', '1760', ',', '1770', 'IF']",",",punctuation,1670,seeschlacht-16k,24
"['1740', ',', '1760', ',', '1770', 'IF', 'a$', '=']",",",punctuation,1670,seeschlacht-16k,24
"['x', '+', 'x1', ':', 'y', '=', 'y', '+']",:,punctuation,1680,seeschlacht-16k,24
"['1', 'PRINT', '"".!.""', ';', ':', 'GOTO', '1790', 'IF']",;,punctuation,1690,seeschlacht-16k,24
"['PRINT', '"".!.""', ';', ':', 'GOTO', '1790', 'IF', 'h']",:,punctuation,1690,seeschlacht-16k,24
"['i', 'PRINT', '""{down}{down}sie haben einen teil""', ':', 'PRINT', '""{down}der insel zerstoert.""', ':', 'a%']",:,punctuation,1700,seeschlacht-16k,24
"[':', 'PRINT', '""{down}der insel zerstoert.""', ':', 'a%', '(', 'x', '+']",:,punctuation,1700,seeschlacht-16k,24
"['""{down}der insel zerstoert.""', ':', 'a%', '(', 'x', '+', 'x1', ',']",(,punctuation,1700,seeschlacht-16k,24
"['x', '+', 'x1', ',', 'y', '+', 'y1', ')']",",",punctuation,1700,seeschlacht-16k,24
"['y', '+', 'y1', ')', '=', '0', ':', 'GOSUB']",),punctuation,1700,seeschlacht-16k,24
"[')', '=', '0', ':', 'GOSUB', '4500', 'FOR', 't']",:,punctuation,1700,seeschlacht-16k,24
"['RUN', 'PRINT', '""{down}{rvs_on}sie haben getroffen!!""', ':', 'GOSUB', '4500', ':', 's']",:,punctuation,1720,seeschlacht-16k,24
"[':', 'GOSUB', '4500', ':', 's', '=', 's', '-']",:,punctuation,1720,seeschlacht-16k,24
"['s', '-', '1', ':', 'a%', '(', 'x', '+']",:,punctuation,1720,seeschlacht-16k,24
"['1', ':', 'a%', '(', 'x', '+', 'x1', ',']",(,punctuation,1720,seeschlacht-16k,24
"['x', '+', 'x1', ',', 'y', '+', 'y1', ')']",",",punctuation,1720,seeschlacht-16k,24
"['y', '+', 'y1', ')', '=', '0', ':', 'IF']",),punctuation,1720,seeschlacht-16k,24
"[')', '=', '0', ':', 'IF', 's', '<>', '0']",:,punctuation,1720,seeschlacht-16k,24
"['225', 'PRINT', '""{down}sie haben ihr haupt-""', ':', 'PRINT', '""{down}quartier gesprengt!""', ':', 'GOSUB']",:,punctuation,1740,seeschlacht-16k,24
"[':', 'PRINT', '""{down}quartier gesprengt!""', ':', 'GOSUB', '4500', ':', 's3']",:,punctuation,1740,seeschlacht-16k,24
"[':', 'GOSUB', '4500', ':', 's3', '=', '0', ':']",:,punctuation,1740,seeschlacht-16k,24
"['s3', '=', '0', ':', 's4', '=', '0', ':']",:,punctuation,1740,seeschlacht-16k,24
"['s4', '=', '0', ':', 'd2', '=', '0']",:,punctuation,1740,seeschlacht-16k,24
"['232', 'GOSUB', '4500', ':', 'PRINT', '""{down}torpedo an einer mine""', ':', 'PRINT']",:,punctuation,1760,seeschlacht-16k,24
"[':', 'PRINT', '""{down}torpedo an einer mine""', ':', 'PRINT', '""{down}verschwendet.""', ':', 'a%']",:,punctuation,1760,seeschlacht-16k,24
"[':', 'PRINT', '""{down}verschwendet.""', ':', 'a%', '(', 'x', '+']",:,punctuation,1760,seeschlacht-16k,24
"['""{down}verschwendet.""', ':', 'a%', '(', 'x', '+', 'x1', ',']",(,punctuation,1760,seeschlacht-16k,24
"['x', '+', 'x1', ',', 'y', '+', 'y1', ')']",",",punctuation,1760,seeschlacht-16k,24
"['y', '+', 'y1', ')', '=', '0', ':', 'GOTO']",),punctuation,1760,seeschlacht-16k,24
"[')', '=', '0', ':', 'GOTO', '1640']",:,punctuation,1760,seeschlacht-16k,24
"['235', 'POKE', '36878', ',', '0', ':', 'PRINT', '""{down}ein seemonster hat""']",",",punctuation,1770,seeschlacht-16k,24
"['36878', ',', '0', ':', 'PRINT', '""{down}ein seemonster hat""', ':', 'PRINT']",:,punctuation,1770,seeschlacht-16k,24
"[':', 'PRINT', '""{down}ein seemonster hat""', ':', 'PRINT', '""{down}ihr torpedo gefressen!""']",:,punctuation,1770,seeschlacht-16k,24
"['233', 'POKE', '36877', ',', '0', ':', 'GOTO', '1640']",",",punctuation,1780,seeschlacht-16k,24
"['36877', ',', '0', ':', 'GOTO', '1640']",:,punctuation,1780,seeschlacht-16k,24
"['0', 'POKE', '36878', ',', '0', ':', 'POKE', '36877']",",",punctuation,1800,seeschlacht-16k,24
