ngram,count
"['+', 'l', ',']",2
"['(', 'l', ')']",9
"[')', 'l', 'FOR']",1
"['(', 'c', '(']",2
"['+', 'd', '(']",1
"['POKE', 'c', '(']",2
"['-', 'd', '(']",1
"['+', 'ay', ':']",1
"['(', 'a', '+']",2
"['+', 'ay', ')']",1
"['IF', 'cc', '=']",1
"['NEXT', 'y', ',']",2
"['*', 'x', '+']",2
"['7680', 'z', ':']",1
"['PEEK', 'z', ',']",1
"[',', 'z', 'POKE']",1
"['(', 'c', 'THEN']",1
"['=', 'l', 'x']",1
"['l', 'x', 'FOR']",1
"['1', 'a$', '-']",1
"['+', 'cc', '=']",1
"['-', 'a', '(']",2
"['PEEK', 'l', '(']",1
"['(', 'c', 'POKE']",1
"['=', 'y%', 'IF']",2
"['IF', 'x%', '1']",1
"['AND', 'x%', '(']",3
"['GOSUB', 'x', 'ON']",2
"['=', 'y%', ':']",1
"[')', 'y%', '=']",1
"['FOR', 's', '=']",3
"['<', 'p', 'THEN']",1
"['=', 'i', 'NEXT']",1
"['""{home}{down}{down}{right}{right}{right}{right}{right}{right} a l e r t""', 'i', ':']",1
"[':', 'q', '""{down}{down}score:""']",1
"[':', 'l', ',']",4
"['=', 'g', 'IF']",2
"['NEXT', 's', ':']",1
"['IF', 'sc', '<']",1
"['POKE', 'sc', ',']",5
"[':', 's', 'sc']",1
"['s', 'sc', '=']",1
"['(', 'sc', ')']",1
"[':', 'sc', ',']",1
"['=', 'q', '+']",1
"[',', 'a', ':']",6
"['+', 'm', ',']",1
"['=', 'b', '=']",1
"['+', 'f', 'i']",1
"['f', 'i', '+']",1
"['+', 'j', '+']",1
"['POKE', 'f', '+']",7
"[':', 'a', ',']",13
"['.', 'fa', '=']",1
"[':', 'f', '+']",2
"['50', 'z', 'FOR']",1
"['THEN', 'fa', '=']",2
"[',', 'fa', ':']",1
"[':', 'fa', '=']",1
"['=', 'fa', 'POKE']",1
"['IF', 't$', '<>']",1
"['(', 't$', 'PEEK']",1
"[',', 'p$', ',']",1
"['READ', 'x1', ',']",1
"['IF', 'x1', '=']",1
"['""{rvs_on}""', 'sc', '""punkte.""']",1
"['FOR', 'o', '=']",2
"['TO', 'x2', '*']",1
"['+', 'v', '250']",1
"['POKE', 'v', '+']",1
"[':', 'x1', ',']",1
"['=', 'x1', ':']",1
"['POKE', 'v', 'o']",1
"['v', 'o', 'FOR']",1
"['AND', 'r2', '(']",1
"['2', 'x', 'THEN']",1
"['-', 'e', '=']",1
"['-', 'x', '=']",7
"['POKE', 'p', 's']",1
"['p', 's', 'IF']",1
"[':', 'n', 'c']",2
"['n', 'c', '+']",1
"['1', 'a', ',']",1
"['-', 'c', 'n']",1
"['c', 'n', ':']",1
"['POKE', 's', 's']",1
"['s', 's', 'POKE']",1
"['n', 'c', '-']",1
"[':', 's', 'c']",1
"['s', 'c', 'THEN']",1
"['90', 'n', 'GOSUB']",1
"['+', 'z', ',']",3
"[':', 'x', '+']",3
"[')', 'p1', ':']",1
"['=', 's', '(']",1
"['a$', 'a$', '=']",1
"['=', 'a$', 'OR']",2
"['(', 'o', ')']",2
"['(', 'b', ')']",6
"['*', 'f', '-']",1
"['=', 'i', 'IF']",3
"['""""', 'd', ':']",1
"['GET', 'c$', ':']",2
"['IF', 'c$', '=']",5
"[':', 'c', '(']",2
"['a', 'a', '(']",1
"['+', 'r', ',']",7
"['IF', 'r', '>=']",1
"['FOR', 'r', '=']",3
"['IF', 'f', '<']",1
"['OR', 'f', '>']",1
"[':', 'b', ',']",3
"[':', 'b', 'READ']",3
"[':', 'a', '646']",1
"['=', 'a', 'IF']",1
"[',', 't2', '*']",1
"['+', 't1', '+']",2
"['*', 't2', '4096']",1
"['4096', 't1', '+']",1
"['*', 't2', ')']",1
"['(', 'v', 'THEN']",3
"[')', 'i', '<=']",1
"['THEN', 'd', '=']",3
"['>', 'o', 'THEN']",1
"['THEN', 'v', '(']",1
"['(', 'lx', 'l1']",1
"['-', 'i', '=']",1
"[',', 't', '+']",7
"['IF', 't', '=']",1
"['+', 't', ',']",7
"['1', 'c', ')']",1
"[')', 'lx', '(']",5
"['(', 'z', '(']",3
"['(', 'lx', ')']",10
"['IF', 'lx', '=']",1
"['IF', 'l1', '-']",1
"['-', 'l2', '>']",1
"['<>', 'lx', '=']",1
"['AND', 'o', '<>']",1
"['<>', 'o', 'AND']",1
"[')', 'z', '5']",1
"['-', 't', '(']",1
"['(', 's', ',']",1
"['>', 't', 'IF']",1
"['IF', 't', '>']",1
"['(', 't', '-']",1
"['(', 'b$', ',']",5
"['FOR', 'f', '=']",3
"['IF', 'i', '=']",1
"['=', 'e2', '+']",2
"['FOR', 't2', '=']",1
"['*', 'e2', '+']",3
"['+', 'e3', ',']",2
"['+', 'e2', '*']",3
"[',', 'e3', '+']",2
"['THEN', 'o', '<']",1
"['<', 'n', 'IF']",1
"[':', 'k2', '=']",2
"['=', 'k2', '-']",1
"['-', 'l2', ':']",1
"['+', 'lx', '(']",3
"['POKE', 'z', '(']",1
"[')', 'v', '(']",8
"['(', 'lx', '+']",2
"['=', 'bi', 'OR']",1
"['(', 'z', '=']",1
"['=', 'bi', 'IF']",1
"[')', 'l1', '(']",1
"['=', 'l2', 'bi']",1
"['l2', 'bi', '+']",1
"[':', 'l1', '=']",1
"['THEN', 'lx', '=']",1
"['POKE', 'bi', ',']",3
"['=', 'lx', '+']",1
"['=', 'o', ':']",12
"[':', 'j2', '=']",4
"['=', 'o', ')']",2
"['(', 'v', 'OR']",1
"['z', 'lx', ')']",1
"['=', 'bi', 'THEN']",1
"['IF', 'c3', '=']",1
"['IF', 'j1', '=']",4
"['IF', 'j2', '=']",2
"['POKE', 'c2', ',']",2
"[':', 'cf', ',']",1
"['IF', 'j0', '=']",2
"['(', 'z', ':']",2
"['=', 'fa', ':']",1
"[':', 'e1', '=']",1
"[':', 'sh1', '=']",1
"['DIM', 's', '(']",1
"['=', 'c3', ':']",2
"['+', 'i5', '=']",1
"['=', 'i5', ':']",1
"['IF', 'b1', '=']",2
"['+', 'b1', 'sc']",1
"['b1', 'sc', '=']",1
"['IF', 'x1', 'b1']",1
"['x1', 'b1', '3']",1
"['IF', 'q', '=']",1
"['=', 'b1', 'IF']",2
"[')', 'x1', '+']",1
"['IF', 'j3', '=']",2
"['(', 'c2', 'GOSUB']",1
"['(', 'c2', ')']",1
"['THEN', 'c2', '=']",1
"['PEEK', 'c2', ')']",1
"['IF', 'e1', '=']",1
"['8', 'e2', '=']",1
"['=', 'e1', '-']",1
"[':', 't', ':']",1
"[':', 't', '4426']",1
"['=', 'c2', '+']",1
"[':', 'pt', 'cf']",1
"[':', 'o', '=']",12
"['=', 'j1', ':']",4
"['=', 'j0', 'THEN']",1
"[':', 'j0', '=']",1
"[':', 'bi', '=']",1
"['=', 'j3', 'THEN']",1
"[')', 'o', '=']",1
"['=', 'o', 'j0']",1
"['o', 'j0', ':']",1
"['THEN', 'j1', '=']",1
"['/', 'i', ',']",1
"['ON', 'i5', 'GOSUB']",1
"['=', 'o', 'q']",1
"[',', 'i', '/']",1
"['36875', 'sc', '*']",1
"[':', 'c3', '=']",1
"['=', 'wm', ':']",6
"['=', 'bw', 'THEN']",4
"['+', 'p', 'POKE']",9
"['1', 'ga', ':']",1
"['+', 'pi', '=']",1
"['=', 'pi', 'THEN']",1
"['=', 'ga', 'IF']",1
"['=', 'rt', ':']",2
"[':', 'm2', '=']",1
"[':', 'm1', '=']",1
"['+', 'ma', '=']",1
"['=', 'ma', ':']",1
"[',', 'ma', 'POKE']",4
"[':', 'ze', 'TO']",1
"['+', 'p', '(']",18
"[',', 'm2', 'POKE']",1
"['=', 'bo', ':']",1
"['=', 'gp', ':']",3
"['=', 'le', ':']",5
"['=', 'pi', 'ga']",1
"['pi', 'ga', ':']",1
"[',', 'fa', '+']",6
"['+', 'm2', 'POKE']",1
"[',', 'm1', 'POKE']",1
"['+', 'm1', 'POKE']",1
"['TO', 'i', 'POKE']",1
"['+', 'fa', '+']",1
"['2', 'i', ',']",1
"['+', 'bo', '=']",1
"['1', 'ga', '=']",1
"['=', 'ga', ':']",1
"[')', 'w', '(']",3
"[',', 'w', ',']",1
"[',', 'q', 'POKE']",1
"['+', 'w', 'POKE']",5
"['22', 'fa', ',']",1
"['+', 'pi', 'TO']",1
"['=', 'ma', 'THEN']",2
"[')', 'ma', '(']",4
"['GOTO', 'rt', 'ON']",1
"[':', 'wm', ',']",1
"[',', 'ma', ':']",1
"['+', 'ma', 'POKE']",1
"['POKE', 'i', ':']",2
"['>=', 'gp', 'IF']",1
"['THEN', 'bo', '>=']",1
"['>=', 'sc', 'IF']",1
"['+', 'gp', '=']",1
"['+', 'sc', '=']",12
"[':', 'sc', '""{home}{black}score:""']",1
"['-', 'le', '=']",3
"[',', 't', 'NEXT']",5
"['1', 't', '""{yellow}{home}{down}{down}{down}{rvs_on}     {CBM-*}{SHIFT-POUND}     ""']",1
"[':', 't', 'FOR']",1
"['3', 'ap', '0']",1
"[':', 'rp', '=']",2
"[':', 'vf', '=']",1
"[':', 'fu', '=']",2
"[':', 'g', ':']",1
"[':', 'w', '=']",2
"['IF', 'zu', '=']",5
"[':', 'p2', 'THEN']",1
"[',', 'm', ':']",2
"['FOR', 'm', '=']",4
"['=', 'fu', 'sc']",1
"['""+""', 'p2', '=']",1
"['NEXT', 'w', ':']",1
"['""{purple} {CBM-@} ""', 'p1', '=']",1
"['-', 'g', '=']",1
"['=', 'g', 'fu']",1
"['=', 'fu', '-']",1
"['=', 'p1', 'IF']",2
"['=', 'g', 'THEN']",3
"['<', 'g', 'IF']",1
"['=', 'rp', 'IF']",2
"['1', 'rp', 'THEN']",1
"['=', 'fu', ':']",3
"['=', 'z', 'THEN']",2
"['THEN', 'g', '>']",1
"['>', 'z', 'IF']",1
"['+', 'z', '-']",1
"['<', 'h', 'IF']",2
"['0', 'h', 'THEN']",1
"['>', 'h', 'IF']",1
"['+', 'h', 'ON']",1
"['-', 'fu', '=']",2
"['100', 'vf', 'GOSUB']",1
"['<', 'fu', 'IF']",1
"['+', 'rp', '"".""']",1
"['a$', 'h', '+']",1
"['-', 'rp', '=']",1
"['=', 'rp', ':']",1
"[':', 'vf', '-']",1
"['GOSUB', 'ap', 'ON']",1
"['=', 'ap', 'THEN']",1
"['<', 'ap', 'IF']",1
"['300', 'rp', 'ON']",1
"[':', 'a', ';']",1
"['POKE', 'a', ':']",2
"['=', 'x', 'READ']",1
"[':', 'n', ',']",1
"[',', 'ff', 'POKE']",1
"[':', 's', ',']",1
"[',', 'fw', 'POKE']",1
"['POKE', 'z', ',']",3
"['READ', 'y', ':']",1
"['READ', 'z', ':']",1
"['READ', 'e', 'READ']",1
"[',', 'e', 'POKE']",2
"['IF', 'sp', '<=']",1
"['POKE', 'fw', ',']",3
"['POKE', 'ff', ',']",4
"['=', 'u', 'IF']",4
"['(', 'fw', ')']",2
"['(', 'ff', ')']",2
"[',', 'c', ':']",1
"[':', 'ff', '=']",2
"['NEXT', 'm', ':']",1
"['IF', 'st', '$']",3
"[':', 'fw', '=']",4
"['=', 'fw', '-']",1
"['=', 'ff', '-']",2
"['GOSUB', 'ff', 'GOSUB']",1
"['=', 'ff', '+']",1
"['=', 'fw', '0']",1
"[',', 'ff', ':']",1
"['NEXT', 'k', ':']",4
"[':', 'a', 'b']",2
"['a', 'b', 'PEEK']",1
"['=', 'l', '14']",1
"['=', 'l', 'OR']",1
"['=', 'g', '+']",3
"['=', 'ff', 'IF']",1
"['=', 'fw', '+']",1
"['>', 'g', 'AND']",2
"['<=', 'g', 'AND']",2
"['=', 'u', 'OR']",2
"['=', 'ze$', ':']",1
"['AND', 'b', '<>']",1
"['TO', 'e', ':']",2
"['+', 'a', ',']",2
"['+', 'a', ')']",9
"['FOR', 'd', '=']",5
"['READ', 'a', ',']",1
"[',', 'e', ',']",1
"['""{white}""', 'a$', ':']",1
"['IF', 'g', '<>']",1
"['IF', 'b', '<>']",2
"['""{cyan}""', 'a$', ':']",1
"['0', 'a', '=']",1
"['""{rvs_on}{cyan}""', 'a$', 'PRINT']",1
"[')', 'a', ',']",1
"['""  ""', 'b$', '""{rvs_on}{cyan}""']",1
"['""{rvs_on}{cyan}""', 'a$', 'a']",1
"['a$', 'a', 'PRINT']",1
"['=', 'b$', ':']",2
"['=', 'a$', '""taste druecken""']",1
"['=', 'n', 'IF']",1
"['-', 'o', 'POKE']",2
"['NEXT', 'a', ',']",1
"['<', 'sc', 'OR']",1
"['=', 'tt', 'IF']",1
"['POKE', 'm', ',']",3
"['POKE', 'o', ',']",2
"[',', 'mf', '*']",1
"['+', 'r', ':']",1
"['>=', 'tt', 'THEN']",1
"['PRINT', 'a$', ',']",1
"['POKE', 'o', '+']",2
"['+', 'o', 'POKE']",3
"['41', 'm', 'POKE']",1
"[',', 'b', 'NEXT']",1
"['(', 'g', '(']",1
"['(', 'g', 'POKE']",1
"[':', 'ag', 'TO']",1
"['(', 's', ':']",1
"['THEN', 'sc', '<']",1
"['<', 'hs', 'IF']",1
"[':', 'l', 'TO']",1
"['NEXT', 'a', ':']",1
"[',', 'a', ')']",1
"['+', 'p', 'k']",1
"['p', 'k', ',']",1
"['""qrs""', 'sc', 'hs']",1
"['=', 'vv', 'IF']",2
"['(', 's', 'POKE']",2
"['NEXT', 'a', 's']",1
"['a', 's', '+']",1
"['+', 'f', 'POKE']",1
"['=', 'z', ':']",8
"['THEN', 'z', '<']",1
"['=', 'vf', ':']",1
"['=', 'd', 'FOR']",3
"['1', 'f', '=']",1
"[':', 'zv', ',']",1
"[':', 'vf', 'c']",1
"['<', 'vv', 'IF']",1
"['=', 'zv', ':']",2
"['=', 'sc', ')']",1
"['=', 'mf', ':']",1
"['=', 'sc', 'THEN']",4
"['+', 'vv', '=']",1
"['*', 'vv', '+']",1
"['+', 'm', 'POKE']",11
"['22', 'r', 'IF']",1
"['-', 'm', 'POKE']",7
"['=', 'r', 'THEN']",11
"['+', 'j', '1']",1
"['22', 'r', 'THEN']",1
"['*', 'ag', '<']",1
"[':', 'mf', ',']",1
"[',', 'r', '+']",3
"['=', 'a', '(']",1
"[')', 'r', '+']",2
"['THEN', 'r', '=']",5
"['(', 'ww', 'IF']",1
"[')', 'w', 'a']",1
"['+', 'g', '(']",1
"['POKE', 'g', '(']",1
"['(', 'gr', '(']",1
"['(', 'rr', 'g']",1
"['rr', 'g', 'a']",1
"['g', 'a', 'POKE']",1
"['a', 'ag', ':']",1
"['7680', 'i', 'NEXT']",1
"['<>', 'jn', 'IF']",1
"['=', 'je', 'AND']",1
"['0', 'jw', 'AND']",1
"['=', 'js', 'AND']",1
"['=', 'jn', 'IF']",1
"['=', 'h', 'IF']",6
"['(', 'm', ',']",1
"[',', 'b', '*']",2
"[',', 'b1', '*']",1
"['+', 'a1', '+']",1
"['=', 'ab', 'IF']",12
"[')', 'b', '*']",2
"['<>', 'je', 'IF']",1
"['<>', 'jw', 'IF']",1
"['22', 'a', '+']",1
"['(', 'b', '+']",8
"['(', 'm', 'b']",1
"['m', 'b', ':']",1
"['(', 'b', ':']",2
"['(', 'a', ':']",2
"['=', 'sp', 'AND']",2
"['=', 'p', 'IF']",2
"['=', 'z', ',']",1
"['0', 'jf', 'IF']",1
"['=', 'ab', '13']",1
"['=', 'sp', 'THEN']",1
"['AND', 'jo', '(']",2
"[':', 'm', 'NEXT']",4
"[':', 'm', 'l']",1
"['m', 'l', ',']",1
"['=', 'jo', '(']",1
"['=', 'jo', ':']",1
"[':', 'a1', '=']",5
"['=', 'a', '0']",1
"['<', 'a', 'AND']",1
"['=', 'a1', ':']",2
"['=', 'z', 'AND']",2
"['4', 'b1', '=']",1
"['=', 'k', 'AND']",1
"['=', 'p', 'AND']",1
"['=', 'au', 'IF']",1
"['=', 'k', 'THEN']",2
"['<>', 'z', 'AND']",1
"['TO', 'c', '4']",1
"[',', 'c', '+']",9
"['=', 're', 'IF']",1
"['"" {blue}{rvs_off}a{rvs_on}""', 'pu', '""{up}{rvs_on}{purple}pu.""']",1
"['=', 'gf', ':']",1
"['=', 'y$', ':']",1
"['=', 'v', 'FOR']",2
"['=', 're', ':']",1
"['=', 're', 'pu']",1
"['re', 'pu', ':']",1
"['POKE', 'r1', ':']",1
"[':', 'o', 'POKE']",1
"[')', 'x', '+']",2
"['+', 'q', '(']",15
"['=', 'v', 'r1']",1
"['v', 'r1', 'FOR']",1
"['=', 'le', 'THEN']",3
"['+', 'r1', 'POKE']",9
"[':', 'v', '3']",1
"['3', 'm', 'IF']",1
"['220', 'v', 'TO']",1
"['-', 'le', '200']",1
"['=', 'vb', 'IF']",2
"[',', 'o', '+']",1
"['+', 'x', '+']",26
"['POKE', 'q', '+']",2
"['=', 'vb', ':']",2
"[',', 'x', '+']",7
"['+', 'x', '3']",1
"['36875', 'x', ':']",1
"['vb', 'x', '+']",1
"['+', 'g', '=']",5
"['-', 'h1', 'le']",1
"['h1', 'le', 'le']",1
"['le', 'le', 'THEN']",1
"['=', 'n1', 'OR']",1
"[':', 'pu', '=']",10
"[':', 're', 'NEXT']",1
"['=', 'hc', 'THEN']",1
"['THEN', 'hc', '<']",1
"['312', 'u%', 'ON']",1
"['=', 'h1', '1']",1
"[',', 'g', '+']",1
"['+', 'sf', 'POKE']",2
"['POKE', 'gf', '+']",1
"[',', 'p1', '+']",1
"['+', 'g', '+']",1
"['=', 'g', '-']",1
"[')', 'g', '+']",1
"['+', 'sf', '=']",1
"['=', 'h1', ':']",4
"['+', 'h1', ':']",1
"['ON', 'i%', 'GOTO']",1
"['POKE', 'w', '+']",1
"['+', 't', '+']",4
"[':', 'sd', '=']",2
"['=', 't', '-']",2
"['=', 'le', '+']",1
"[':', 'b', 'j']",1
"['b', 'j', ':']",1
"['IF', 'le', '<']",1
"[':', 'y$', '""{down}{right}{right}von ""']",1
"['re', 'hc', '""{clr}{down}{down}{down}{down}{down}{down}{right}{right}highscore=""']",1
"['+', 't', ')']",1
"['=', 'sd', ':']",1
"['OR', 'n', '=']",1
"['2', 'le', '1']",1
"['+', 'sd', '-']",1
"['=', 'n', 'OR']",1
"['THEN', 't', '=']",1
"['+', 'e', 'POKE']",2
"['=', 'tt', 'FOR']",1
"['36865', 't', ':']",1
"[':', 'tt', ',']",1
"['FOR', 'tt', '0']",1
"['128', 't', ':']",1
"['-', 'a', 'IF']",1
"[':', 'a', 'READ']",11
"['1', 't', '+']",1
"['=', 'ci', 'IF']",1
"['THEN', 'ci', '=']",1
"['52', 'y', '=']",1
"['y', 'y', '22']",1
"[':', 'ci', '=']",4
"['(', 'e', '+']",12
"['+', 'x', ',']",7
"['POKE', 'e', '+']",17
"['IF', 'ci', '=']",8
"['+', 'y', '+']",5
"['PEEK', 'e', '+']",1
"['OR', 'ci', '=']",5
"['(', 't1', ')']",24
"['=', 'q', '(']",7
"['q', 't1', ')']",1
"['OR', 'y', '>']",1
"['+', 'y', ')']",1
"['52', 'x', '<']",1
"['(', 't', ')']",5
"['READ', 'o', 't']",1
"['o', 't', ')']",1
"[':', 'xx', '(']",1
"['""{up}""', 'a$', '(']",2
"['IF', 'pe', '=']",3
"['FOR', 't1', '=']",1
"['DIM', 'o', '(']",1
"[':', 'q', '(']",2
"['READ', 'a$', '(']",1
"[':', 'yy', '=']",5
"['THEN', 'i1', '=']",1
"['=', 'i1', '+']",1
"['GOTO', 'w1', '139']",1
"['=', 'yy', 'AND']",1
"['IF', 'i', '>']",2
"['IF', 'xx', '=']",1
"['AND', 'y', '=']",1
"['+', 'xx', '+']",8
"['+', 'yy', ',']",5
"[':', 'e', '1']",1
"['IF', 'g', '>']",1
"['THEN', 'g', '=']",3
"[':', 'w1', '=']",1
"['POKE', 'g', 'g']",1
"['g', 'g', '+']",1
"['ON', 'a', 'GOSUB']",1
"['IF', 'u', '=']",1
"['+', 'xx', '-']",1
"['=', 'yy', '+']",2
"['OR', 'xx', '>']",1
"['THEN', 'xx', '=']",4
"['-', 'u', ':']",1
"['+', 'g', ',']",1
"['36876', 'r', 'POKE']",1
"['+', 'yy', ')']",2
"['THEN', 'j', '=']",3
"['IF', 'ss', '=']",4
"['32', 'g', '=']",1
"['""{down}{down}punkte:""', 'p', '+']",1
"['+', 'yy', '-']",1
"['-', 'u', ',']",2
"['yy', 'yy', '+']",1
"['OR', 'yy', '>']",1
"['OR', 'yy', '<']",1
"['IF', 'd', '=']",1
"['THEN', 'q', '(']",2
"['=', 'yy', '-']",2
"['IF', 'yy', '>']",1
"['>', 'y', 'THEN']",1
"['THEN', 'yy', '=']",2
"['IF', 'j', 'THEN']",3
"['IF', 'yy', '<']",1
"['<', 'y', 'THEN']",1
"['THEN', 'x', '<']",1
"['IF', 'xx', '>']",1
"['>', 'x', 'THEN']",1
"['+', 'o', '(']",4
"['(', 'o1', ')']",3
"['POKE', 'o', '(']",1
"['(', 'o2', ')']",1
"['(', 'o', '+']",1
"['180', 'o1', '=']",1
"['IF', 'j', '>']",1
"['+', 'l', 'x']",1
"['+', 'zz', ',']",1
"['FOR', 'fg', '=']",1
"['=', 'd', '+']",1
"['+', 'l', '*']",2
"['(', 'g', ')']",4
"['+', 'd', 'z']",1
"['d', 'z', 'g']",1
"['z', 'g', 'INT']",1
"['(', 'zy', '-']",1
"['+', 'zz', '*']",1
"['*', 'l', ',']",1
"['(', 'zy', ')']",1
"['POKE', 'zy', ',']",1
"['FOR', 'zz', '=']",2
"['(', 'zy', '+']",1
"['(', 'k', '/']",1
"['/', 'f', '+']",1
"['+', 'm', '+']",2
"['=', 'w', '+']",1
"['IF', 'w', '=']",1
"['=', 'v', 'THEN']",6
"['THEN', 'w', '=']",1
"['POKE', 'g', ',']",1
"['=', 'x', '7168']",1
"['=', 'f', 'w']",1
"['f', 'w', '0']",1
"['=', 'nk', ':']",1
"[':', 'mk', '=']",1
"['>', 'n', 'IF']",1
"['POKE', 'p', '-']",45
"['-', 'p', ',']",1
"['l', 'p', '-']",1
"['-', 'l', ',']",1
"['2', 'l', ':']",1
"['-', 'l', 'p']",1
"['l', 'p', 'POKE']",1
"['FOR', 'h', '=']",1
"['=', 'd', '-']",1
"['POKE', 'c', '+']",4
"['+', 'd', ',']",2
"[':', 'p', '-']",3
"['FOR', 'g', '=']",1
"['NEXT', 'g', 'POKE']",1
"[':', 'c', '+']",3
"['IF', 'd$', '=']",1
"[',', 'v', '+']",2
"[',', 'v', '0']",1
"[',', 'v', ',']",1
"[':', 'l', 'NEXT']",1
"[':', 'g', 'NEXT']",1
"['=', 'g', 'FOR']",1
"['INT', 'x', ':']",1
"['=', 's', 'FOR']",2
"[':', 'i', '7168']",1
"['0', 'f', 'POKE']",1
"['=', 'f', ',']",1
"[':', 's', 'NEXT']",1
"[':', 'u', 'POKE']",1
"['GOTO', 't', 'GOTO']",1
"['t', 't', '0']",1
"['a$', 'a$', '""  l  {yellow}s{red}    l    ""']",1
"['p', 'p', '128']",1
"['STEP', 'p', 'POKE']",1
"['STEP', 'r', 'r']",1
"['r', 'r', '5']",1
"['y', 'r', 't']",1
"['r', 't', '1']",1
"[',', 'y', ',']",1
"['FOR', 'y', 'y']",1
"['y', 'y', '3']",1
"['3', 'r', 'r']",1
"['r', 'r', 'TO']",1
"['k', 'k', '=']",1
"['t', 't', ':']",1
"[',', 'tt', 'tt']",1
"['tt', 'tt', ':']",1
"['l', 'l', ',']",1
"[',', 'a$', 'a$']",1
"['TO', 'hj', 'hj']",1
"['<=', 'we', 'IF']",1
"['0', 'i', 'FOR']",1
"['=', 'pl%', ':']",1
"['=', 'we', ':']",1
"[':', 'we', ',']",1
"[')', 'y', '*']",3
"[',', 'tl', 'POKE']",2
"['100', 't', 'FOR']",1
"['-', 'am', '=']",2
"['=', 'am', 'THEN']",1
"[',', 'tn', 'POKE']",1
"[',', 'y', '*']",1
"['=', 'y', 'THEN']",3
"['=', 'r$', 'IF']",2
"[':', 'r$', 'GET']",1
"['=', 'zg', 'IF']",1
"['+', 'sg', '=']",1
"['=', 'sg', ':']",1
"[';', 'a$', 'PRINT']",1
"[';', 'e$', 'PRINT']",1
"[';', 'c$', 'PRINT']",1
"['POKE', 'th', ',']",3
"['NEXT', 't', ':']",4
"['POKE', 'tl', ',']",2
"['=', 'mm', '-']",1
"['POKE', 'm', '+']",7
"['*', 'y', ',']",7
"['+', 'cv', '=']",1
"[')', 'cv', ',']",1
"[',', 'q$', '(']",1
"['=', 'cv', ':']",1
"[';', 'am', ';']",1
"['=', 'jc', ':']",1
"[':', 'jb', '=']",2
"[':', 'p2', 'dd']",1
"['IF', 'fr', ':']",1
"['THEN', 'ja', '=']",1
"[':', 'sg', '=']",1
"['3', 'sc', '=']",1
"[':', 'tn', '=']",1
"['m', 'x', '+']",1
"['+', 'jb', 'y']",1
"['jb', 'y', ':']",1
"['+', 'ja', ':']",1
"['+', 'jc', 'y']",1
"['m', 'm', '+']",1
"['+', 'jc', ':']",1
"['(', 'p', '=']",2
"[';', 'sg', ';']",1
"['READ', 's', ':']",1
"['+', 'l', '+']",1
"[',', 'l', '+']",1
"['(', 'f', '+']",1
"['=', 'm', 'PEEK']",1
"['+', 'p', ',']",3
"['=', 'j2', 'j4']",1
"['j2', 'j4', ':']",1
"['=', 't', '4']",1
"['-', 't', '=']",3
"['+', 'd', '=']",3
"['=', 'z', '1']",1
"['d', 'd', 'THEN']",1
"['=', 'q1', ':']",1
"['=', 't', 'THEN']",2
"['+', 'd', '+']",4
"['=', 'q3', ':']",1
"[')', 't', '+']",1
"['=', 'q2', ':']",1
"['<', 'd', '+']",1
"['=', 'j4', ':']",1
"['<', 't', 'IF']",1
"['PEEK', 'f', '32']",1
"['22', 'x', '=']",1
"[')', 'f', '+']",1
"['IF', 'x', '>']",1
"[':', 'm', ',']",1
"['+', 'x', '7944']",1
"['+', 's', '=']",7
"[',', 's', 'PRINT']",1
"['-', 'x', 'IF']",1
"['INT', 'p1', ':']",1
"[':', 'p1', 'p']",1
"['p1', 'p', '+']",1
"['POKE', 'p', ':']",2
"[':', 'p1', ',']",3
"[',', 'p', '+']",2
"['=', 'w1', 'FOR']",1
"[':', 'w', ',']",2
"[':', 'h', '""{down}{rvs_on}   highscore = ""']",1
"['=', 'w', 'FOR']",1
"['=', 'q3', 'OR']",3
"['=', 'q2', 'OR']",1
"['1', 'q2', 'OR']",1
"['=', 'q1', 'OR']",2
"['=', 'q3', '=']",1
"[':', 'j2', ',']",1
"[':', 'j1', ',']",1
"[',', 'd', '+']",2
"['=', 'q1', '3']",1
"['=', 'q', 'OR']",1
"['=', 'q', 'IF']",3
"[':', 'j3', ',']",1
"[':', 'j4', ',']",1
"['POKE', 'a', 'i']",1
"['a', 'i', 'a']",1
"['i', 'a', 'i']",1
"['a', 'i', 'POKE']",1
"['THEN', 'h', '>']",1
"[':', 'j', '1']",1
"[':', 'i', 'p1']",1
"['i', 'p1', ',']",1
"['+', 'a$', '(']",1
"['>', 'p', 'IF']",2
"['=', 'c', 'IF']",2
"[')', 'p', 'PEEK']",1
"['<>', 'x', '(']",2
"['=', 'p1', 'p']",1
"['<', 'z', 'IF']",1
"['=', 'p1', 'THEN']",1
"['<>', 'y', '(']",1
"['-', 'y', '=']",2
"['<', 'j', 'IF']",3
"['+', 'j', '=']",4
"['1', 'j', '<']",1
"['<', 'r', '=']",1
"['0', 'i', '>']",1
"['>', 'j', 'IF']",1
"['16', 'j', 'AND']",1
"['>', 'a$', 'OR']",2
"['<', 'a$', '(']",1
"['<', 'a$', 'IF']",1
"[',', 's', '""{home}{rvs_on}s""']",1
"['0', 'i', 'OR']",1
"['=', 'c', 'THEN']",2
"['<>', 'c', 'IF']",2
"['+', 'p', 'AND']",1
"['<', 'r', '+']",1
"['+', 'p', 'IF']",1
"['<', 'i', 'AND']",2
